PRODUCT_ID;PRODUCT_TYPE;PRODUCT_NAME;PRODUCT_GROUP;CURRENCY;PRODUCT_ISIN;UNDERLYING_ISIN;SHARE_ISIN;CONTRACT_SIZE;CONTRACT_MONTHS;MIN_PRICE_CHANGE;COUNTRY_CODE;GROUP_ID;CASH_MARKET_ID;SECTOR;STOXX® Europe 600;EURO STOXX 50®;STOXX Europe 50®;DAX®;SMI®;MDAX®;SDAX®;TecDAX®;SMIM®;STOXX® 200 Large;STOXX® 200 Mid;STOXX® 200 Small;DJ Global Titans 50 (SM);AEX Index®;CAC 40®;SP 500;RDXxt® USD - RDX Extended;FTSE® 100;ATX
HU31;FSTK;Hurricane Futures USA 30bn 2011;USA 2011;USD;DE000A1CRB66;;;100;30;.1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HU32;FSTK;Hurricane Futures USA 30bn 2012;USA 2012;USD;DE000A1HUNQ8;;;100;30;.1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HU41;FSTK;Hurricane Futures USA 40bn 2011;USA 2011;USD;DE000A1CRB74;;;100;30;.1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HU42;FSTK;Hurricane Futures USA 40bn 2012;USA 2012;USD;DE000A1HUNR6;;;100;30;.1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HU51;FSTK;Hurricane Futures USA 50bn 2011;USA 2011;USD;DE000A1CRB82;;;100;30;.1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HU52;FSTK;Hurricane Futures USA 50bn 2012;USA 2012;USD;DE000A1HUNS4;;;100;30;.1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HUKF;FSTK;Huhtamaki;Single Stock Futures;EUR;DE000A0JY464;FI0009000459;;100;36;.0001;FI;FI01;XHEL;Industrial Goods & Services;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I1SP;FSTK;Arcelor Mittal Basket Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CREA8;DE000A1KD1H0;LU0323134006;100;;.01;NL;NL21;XAMS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I2BE;FSTK;Iberdrola Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJG3;XC000A1DKDD9;ES0144580Y14;1000;;.001;ES;ES21;XMAD;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I2ES;FSTK;Intesa Sanpaolo Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJJ7;XC000A1DKDF4;IT0000072618;1000;;.001;IT;IT21;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I2NN;FSTK;ING Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJH1;XC000A1DKDE7;NL0000303600;1000;;.001;NL;NL21;XAMS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I2SP;FSTK;Arcelor Mittal Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZH84;XC000A1DKC93;LU0323134006;1000;;.001;NL;NL21;XAMS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I2TK;FSTK;Anheuser-Busch-InBev Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZH76;XC000A1DKC85;BE0003793107;1000;;.001;BE;BE21;XBRU;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I3ES;FSTK;Intesa Sanpaolo Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1KQNR8;XC000A1DKDF4;IT0000072618;1000;;.001;IT;IT21;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I5UF;FSTK;Itaú Unibanco;Single Stock Futures;USD;DE000A1DKFB6;US4655621062;;100;36;.0001;BR;BR01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAPF;FSTK;Icap;Single Stock Futures;GBP;DE000A0SYC28;GB0033872168;;1000;36;.0001;GB;GB01;XLON;Financial Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
IBE;OSTK;Iberdrola;Equity Options;EUR;ES0144580Y14;ES0144580Y14;;100;60;.01;ES;ES11;XMAD;Utilities;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IBEG;FSTK;Iberdrola;Single Stock Futures;EUR;DE000A0SYGT7;ES0144580Y14;;100;36;.0001;ES;ES01;XMAD;Utilities;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IBEP;FSTK;Iberdrola [physical];Single Stock Futures;EUR;DE000A1CRAF5;ES0144580Y14;;100;36;.0001;ES;ES02;XMAD;Utilities;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IBMF;FSTK;IBM;Single Stock Futures;USD;DE000A0XWZX3;US4592001014;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
IBRF;FSTK;Iberdrola Renovables;Single Stock Futures;EUR;DE000A0XW0G7;ES0147645016;;100;36;.0001;ES;ES01;XMAD;Utilities;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
ICL;OSTK;Intercell;Equity Options;EUR;DE000A0SYH31;AT0000612601;;100;24;.01;AT;AT12;XVIE;Health Care;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
IDAF;FSTK;Indra Sistemas;Single Stock Futures;EUR;DE000A0JY225;ES0118594417;;100;36;.0001;ES;ES01;XMAD;Technology;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
IES5;OSTK;Intesa Sanpaolo;Equity Options;EUR;IT0000072618;IT0000072618;;1000;24;.0005;IT;IT11;XMIL;Banks;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IESH;FSTK;Intesa Sanpaolo [1062,1189];Single Stock Futures;EUR;DE000A0V8ND9;IT0000072618;;1062.1189;36;.0001;IT;IT01;XMIL;Banks;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IESI;FSTK;Intesa Sanpaolo;Single Stock Futures;EUR;DE000A1KQNQ0;IT0000072618;;1000;36;.0001;IT;IT01;XMIL;Banks;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IFX;OSTK;Infineon;Equity Options;EUR;DE0006231004;DE0006231004;;100;60;.01;DE;DE11;XETR;Technology;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IFXG;FSTK;Infineon;Single Stock Futures;EUR;DE000A1A4ST7;DE0006231004;;100;36;.0001;DE;DE01;XETR;Technology;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IGTF;FSTK;International Game Technology;Single Stock Futures;USD;DE000A1A4QC7;US4599021023;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
IHCG;FSTK;SBM Offshore;Single Stock Futures;EUR;DE000A0JZF41;NL0000360618;;100;36;.0001;NL;NL01;XAMS;Oil & Gas;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
IHGF;FSTK;Intercontinental Hotels Group;Single Stock Futures;GBP;DE000A0SYCC2;GB00B1WQCS47;;1000;36;.0001;GB;GB01;XLON;Travel & Leisure;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
IIIF;FSTK;3i Group;Single Stock Futures;GBP;DE000A0SYB11;GB00B1YW4409;;1000;36;.0001;GB;GB01;XLON;Financial Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
IILG;FSTK;EXOR;Single Stock Futures;EUR;DE000A1KDZC2;IT0001353140;;1000;36;.0001;IT;IT01;XMIL;Financial Services;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
ILB;OSTK;Irish Life & Permanent Group;Equity Options;EUR;IE00B59NXW72;IE00B59NXW72;;1000;24;.001;IE;IE11;XDUB;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ILBG;FSTK;Irish Life & Permanent Group;Single Stock Futures;EUR;DE000A1KDY57;IE00B59NXW72;;100;36;.0001;IE;IE01;XDUB;Insurance;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IMIF;FSTK;IMI;Single Stock Futures;GBP;DE000A0SYDN7;GB0004579636;;1000;36;.0001;GB;GB01;XLON;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
IMO;OSTK;IMMOFINANZ;Equity Options;EUR;AT0000809058;AT0000809058;;100;24;.01;AT;AT12;XVIE;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IMOF;FSTK;IMMOFINANZ [500];Single Stock Futures;EUR;DE000A0JY3D4;AT0000809058;;500;36;.0001;AT;AT01;XVIE;Real Estate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IMOG;FSTK;IMMOFINANZ;Single Stock Futures;EUR;DE000A1KDX09;AT0000809058;;100;36;.0001;AT;AT01;XVIE;Real Estate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IMTG;FSTK;Imperial Tobacco;Single Stock Futures;GBP;DE000A0V8NF4;GB0004544929;;1000;36;.0001;GB;GB01;XLON;Personal & Household Goods;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
INCF;FSTK;Inchcape;Single Stock Futures;GBP;DE000A0SYDJ5;GB00B61TVQ02;;1000;36;.0001;GB;GB01;XLON;Retail;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INFF;FSTK;Informa;Single Stock Futures;GBP;DE000A0SYDB2;JE00B3WJHK45;;1000;36;.0001;GB;GB01;XLON;Media;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
INN;OSTK;ING;Equity Options;EUR;NL0000303600;NL0000303600;;100;60;.01;NL;NL11;XAMS;Insurance;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
INNG;FSTK;ING;Single Stock Futures;EUR;DE000A1CRAL3;NL0000303600;;100;36;.0001;NL;NL01;XAMS;Insurance;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
INTF;FSTK;Intel;Single Stock Futures;USD;DE000A0XWZZ8;US4581401001;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
INVF;FSTK;Investec;Single Stock Futures;GBP;DE000A0SYC69;GB00B17BBQ50;;1000;36;.0001;GB;GB01;XLON;Financial Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IPDG;FSTK;Independent News & Media;Single Stock Futures;EUR;DE000A1KDY40;IE00B59HWB19;;100;36;.0001;IE;IE01;XDUB;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IPRF;FSTK;International Power;Single Stock Futures;GBP;DE000A0SYBL5;GB0006320161;;1000;36;.0001;GB;GB01;XLON;Utilities;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
IR3A;OSTK;Imtech;Equity Options;EUR;NL0006055329;NL0006055329;;100;60;.01;NL;NL11;XAMS;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
ISAF;FSTK;Inmarsat;Single Stock Futures;GBP;DE000A0XW0Q6;GB00B09LSH68;;1000;36;.0001;GB;GB01;XLON;Telecommunications;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
ISPA;OSTK;Arcelor Mittal;Equity Options;EUR;LU0323134006;LU0323134006;;100;60;.01;NL;NL11;XAMS;Basic Resources;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
ISPB;OSTK;Arcelor Mittal Basket;Equity Options;EUR;DE000A1KD0D1;DE000A1KD0D1;;100;60;.01;NL;NL11;XAMS;Basic Resources;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
ISPG;FSTK;Arcelor Mittal;Single Stock Futures;EUR;DE000A1KD5D0;LU0323134006;;100;36;.0001;NL;NL01;XAMS;Basic Resources;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
ISYF;FSTK;Invensys;Single Stock Futures;GBP;DE000A0SYCP4;GB00B19DVX61;;1000;36;.0001;GB;GB01;XLON;Technology;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IT1F;FSTK;Intertek;Single Stock Futures;GBP;DE000A1CQ448;GB0031638363;;1000;36;.0001;GB;GB01;XLON;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
ITA;OSTK;Italcementi;Equity Options;EUR;IT0001465159;IT0001465159;;100;24;.0005;IT;IT12;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ITAH;FSTK;Italcementi;Single Stock Futures;EUR;DE000A1KDZE8;IT0001465159;;1000;36;.0001;IT;IT01;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ITK;OSTK;Anheuser-Busch-InBev;Equity Options;EUR;BE0003793107;BE0003793107;;100;24;.01;BE;BE11;XBRU;Food & Beverage;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ITKG;FSTK;Anheuser-Busch-InBev;Single Stock Futures;EUR;DE000A0YK637;BE0003793107;;100;36;.0001;BE;BE01;XBRU;Food & Beverage;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ITMF;FSTK;Italmobiliare;Single Stock Futures;EUR;DE000A0XW436;IT0000074598;;1000;36;.0001;IT;IT01;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ITVF;FSTK;ITV;Single Stock Futures;GBP;DE000A0SYCF5;GB0033986497;;1000;36;.0001;GB;GB01;XLON;Media;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
IVG;OSTK;IVG Immobilien;Equity Options;EUR;DE0006205701;DE0006205701;;100;60;.01;DE;DE12;XETR;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
IVGG;FSTK;IVG Immobilien;Single Stock Futures;EUR;DE000A1KDX90;DE0006205701;;100;36;.0001;DE;DE01;XETR;Real Estate;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
IWKF;FSTK;KUKA;Single Stock Futures;EUR;DE000A0X7Y63;DE0006204407;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
IXD;OSTK;Inditex;Equity Options;EUR;ES0148396015;ES0148396015;;100;60;.01;ES;ES12;XMAD;Retail;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IXDH;FSTK;Inditex;Single Stock Futures;EUR;DE000A1HTZ79;ES0148396015;;100;36;.0001;ES;ES01;XMAD;Retail;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IXDP;FSTK;Inditex [physical];Single Stock Futures;EUR;DE000A1CRAG3;ES0148396015;;100;36;.0001;ES;ES02;XMAD;Retail;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
JBHF;FSTK;J.B. Hunt Transport Services;Single Stock Futures;USD;DE000A1A4QP9;US4456581077;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JCIF;FSTK;Johnson Controls;Single Stock Futures;USD;DE000A1A4Z61;US4783661071;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JEMF;FSTK;Jerónimo Martins;Single Stock Futures;EUR;DE000A1KQQ11;PTJMT0AE0001;;100;36;.0001;PT;PT01;XLIS;Retail;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
JMAF;FSTK;Johnson Matthey;Single Stock Futures;GBP;DE000A0SYB60;GB0004764071;;1000;36;.0001;GB;GB01;XLON;Chemicals;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
JNJF;FSTK;Johnson & Johnson;Single Stock Futures;USD;DE000A0SYEM7;US4781601046;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
JPMF;FSTK;JPMorgan Chase;Single Stock Futures;USD;DE000A0SYEN5;US46625H1005;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
JUNF;FSTK;Jungheinrich;Single Stock Futures;EUR;DE000A0V8M03;DE0006219934;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
KABF;FSTK;Kaba Holding;Single Stock Futures;CHF;DE000A1KQQL4;CH0011795959;;100;36;.0001;CH;CH01;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KABN;OSTK;Kaba Holding;Equity Options;CHF;CH0011795959;CH0011795959;;10;24;.01;CH;CH12;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KAZF;FSTK;Kazakhmys;Single Stock Futures;GBP;DE000A0SYCY6;GB00B0HZPV38;;1000;36;.0001;GB;GB01;XLON;Basic Resources;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
KBC;OSTK;Kontron;Equity Options;EUR;DE0006053952;DE0006053952;;100;60;.01;DE;DE12;XETR;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
KBCF;FSTK;Kontron;Single Stock Futures;EUR;DE000A0SNG35;DE0006053952;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
KBWA;OSTK;Boskalis;Equity Options;EUR;NL0000852580;NL0000852580;;100;60;.01;NL;NL11;XAMS;Construction & Materials;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
KBWF;FSTK;Boskalis;Single Stock Futures;EUR;DE000A1KP096;NL0000852580;;100;36;.0001;NL;NL01;XAMS;Construction & Materials;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
KC4H;FSTK;KONE;Single Stock Futures;EUR;DE000A1DKFT8;FI0009013403;;100;36;.0001;FI;FI01;XHEL;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
KCO;OSTK;Klöckner & Co;Equity Options;EUR;DE000KC01000;DE000KC01000;;100;60;.01;DE;DE11;XETR;Basic Resources;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
KCOG;FSTK;Klöckner & Co [109,7511];Single Stock Futures;EUR;DE000A1A40J5;DE000KC01000;;109.7511;36;.0001;DE;DE01;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
KCOH;FSTK;Klöckner & Co;Single Stock Futures;EUR;DE000A1KQPA9;DE000KC01000;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
KD8;OSTK;Kabel Deutschland Holding;Equity Options;EUR;DE000KD88880;DE000KD88880;;100;60;.01;DE;DE12;XETR;Media;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
KDB;OSTK;KBC Groep;Equity Options;EUR;BE0003565737;BE0003565737;;100;24;.01;BE;BE11;XBRU;Banks;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
KDBG;FSTK;KBC Groep;Single Stock Futures;EUR;DE000A1KDX25;BE0003565737;;100;36;.0001;BE;BE01;XBRU;Banks;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
KDHF;FSTK;Kabel Deutschland Holding;Single Stock Futures;EUR;DE000A1DKKK7;DE000KD88880;;100;36;.0001;DE;DE01;XETR;Media;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
KEKG;FSTK;Kesko;Single Stock Futures;EUR;DE000A1KDYK8;FI0009000202;;100;36;.0001;FI;FI01;XHEL;Retail;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
KELF;FSTK;Kellogg Co.;Single Stock Futures;USD;DE000A1EZEP5;US4878361082;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
KERF;FSTK;Kernel Holding;Single Stock Futures;EUR;DE000A1KQMZ3;LU0327357389;;100;36;.0001;PL;PL01;XWAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KFTF;FSTK;Kraft Foods;Single Stock Futures;USD;DE000A0SYKY9;US50075N1046;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
KGFF;FSTK;Kingfisher;Single Stock Futures;GBP;DE000A0SYBR2;GB0033195214;;1000;36;.0001;GB;GB01;XLON;Retail;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
KGHF;FSTK;KGHM Polska Miedz;Single Stock Futures;EUR;DE000A1KQMM1;PLKGHM000017;;100;36;.0001;PL;PL01;XWAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KMBF;FSTK;Kimberly-Clark;Single Stock Futures;USD;DE000A0YK926;US4943681035;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
KNFH;FSTK;Natixis;Single Stock Futures;EUR;DE000A0X7Y06;FR0000120685;;100;36;.0001;FR;FR01;XPAR;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
KNIG;FSTK;Kühne & Nagel [101,1157];Single Stock Futures;CHF;DE000A0YK660;CH0025238863;;101.1157;36;.0001;CH;CH01;XVTX;Industrial Goods & Services;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
KNIH;FSTK;Kühne & Nagel;Single Stock Futures;CHF;DE000A1KQJ69;CH0025238863;;100;36;.0001;CH;CH01;XVTX;Industrial Goods & Services;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
KNIN;OSTK;Kühne & Nagel;Equity Options;CHF;CH0025238863;CH0025238863;;100;24;.01;CH;CH11;XVTX;Industrial Goods & Services;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
KO7F;FSTK;Sistema;Single Stock Futures;USD;DE000A0MELX4;US48122U2042;;100;36;.0001;RU;RU01;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
KOFF;FSTK;The Coca-Cola Company;Single Stock Futures;USD;DE000A0SYD92;US1912161007;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
KPN;OSTK;Royal KPN;Equity Options;EUR;NL0000009082;NL0000009082;;100;60;.01;NL;NL11;XAMS;Telecommunications;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
KPNF;FSTK;Royal KPN;Single Stock Futures;EUR;DE000A0JY5M0;NL0000009082;;100;36;.0001;NL;NL01;XAMS;Telecommunications;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
KRNF;FSTK;Krones;Single Stock Futures;EUR;DE000A0X7ZP7;DE0006335003;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
KRX;OSTK;Kingspan Group;Equity Options;EUR;IE0004927939;IE0004927939;;100;24;.01;IE;IE11;XDUB;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KRXF;FSTK;Kingspan Group;Single Stock Futures;EUR;DE000A0JY4X0;IE0004927939;;100;36;.0001;IE;IE01;XDUB;Construction & Materials;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KU2;OSTK;KUKA;Equity Options;EUR;DE0006204407;DE0006204407;;100;60;.01;DE;DE12;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
KUD;OSTK;Kudelski;Equity Options;CHF;CH0012268360;CH0012268360;;100;24;.01;CH;CH11;XVTX;Industrial Goods & Services;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KUDG;FSTK;Kudelski;Single Stock Futures;CHF;DE000A0QZA88;CH0012268360;;100;36;.0001;CH;CH01;XVTX;Industrial Goods & Services;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KUNN;OSTK;Kuoni Reisen;Equity Options;CHF;CH0003504856;CH0003504856;;10;24;.01;CH;CH12;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KYG;OSTK;Kerry Group;Equity Options;EUR;IE0004906560;IE0004906560;;100;24;.01;IE;IE11;XDUB;Food & Beverage;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
KYGG;FSTK;Kerry Group;Single Stock Futures;EUR;DE000A1KDY16;IE0004906560;;100;36;.0001;IE;IE01;XDUB;Food & Beverage;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
L2OR;FSTK;L'Oréal Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJK5;XC000A1DKDG2;FR0000120321;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L8I1;OSTK;Lyxor ETF China Enterprise (HSCEI) Options;Lyxor ETFs;EUR;FR0010204081;FR0010204081;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L8I2;OSTK;Lyxor ETF Eastern Europe (CECE EUR) Options;Lyxor ETFs;EUR;FR0010204073;FR0010204073;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LADF;FSTK;Ladbrokes;Single Stock Futures;GBP;DE000A0SYC02;GB00B0ZSH635;;1000;36;.0001;GB;GB01;XLON;Travel & Leisure;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LAG;OSTK;Lagardère;Equity Options;EUR;FR0000130213;FR0000130213;;100;60;.01;FR;FR11;XPAR;Media;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
LAGF;FSTK;Lagardère;Single Stock Futures;EUR;DE000A0JZJG4;FR0000130213;;100;36;.0001;FR;FR01;XPAR;Media;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
LANG;FSTK;Land Securities Group;Single Stock Futures;GBP;DE000A0YK2V5;GB0031809436;;1000;36;.0001;GB;GB01;XLON;Real Estate;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
LDKF;FSTK;LDK Solar;Single Stock Futures;USD;DE000A1KP6M5;US50183L1070;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LDV;OSTK;Gemalto;Equity Options;EUR;NL0000400653;NL0000400653;;100;24;.01;FR;FR12;XPAR;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LDVF;FSTK;Gemalto;Single Stock Futures;EUR;DE000A1CQ4Y4;NL0000400653;;100;36;.0001;NL;NL01;XAMS;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
