M6B	201009	GLOBEX	2010-03-16	2010-09-13	2010-09-10
M6B	201103	GLOBEX	2010-09-14	2011-03-14	2011-03-09
M6B	201106	GLOBEX	2010-12-14	2011-06-13	2011-06-09
M6B	201109	GLOBEX	2011-03-15	2011-09-19	2011-09-14
M6B	201112	GLOBEX	2011-06-14	2011-12-19	2011-12-15
M6B	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-15
M6B	201206	GLOBEX	2011-12-20	2012-06-18	2012-06-14
M6C	200909	GLOBEX	2009-03-18	2009-09-15	2009-09-11
M6C	200912	GLOBEX	2009-06-17	2009-12-15	2009-12-11
M6C	201003	GLOBEX	2009-09-16	2010-03-16	2010-03-11
M6C	201006	GLOBEX	2009-12-16	2010-06-15	2010-06-14
M6C	201009	GLOBEX	2010-03-17	2010-09-14	2010-09-10
M6C	201109	GLOBEX	2011-03-16	2011-09-20	2011-09-16
M6E	200909	GLOBEX	2009-03-17	2009-09-14	2009-09-11
M6E	200912	GLOBEX	2009-06-16	2009-12-14	2009-12-09
M6E	201003	GLOBEX	2009-09-15	2010-03-15	2010-03-11
M6E	201006	GLOBEX	2009-12-15	2010-06-14	2010-06-10
M6E	201009	GLOBEX	2010-03-16	2010-09-13	2010-09-09
M6E	201012	GLOBEX	2010-06-15	2010-12-13	2010-12-09
M6E	201103	GLOBEX	2010-09-14	2011-03-14	2011-03-10
M6E	201106	GLOBEX	2010-12-14	2011-06-13	2011-06-09
M6E	201109	GLOBEX	2011-03-15	2011-09-19	2011-09-14
M6E	201112	GLOBEX	2011-06-14	2011-12-19	2011-12-15
M6E	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-15
M6E	201206	GLOBEX	2011-12-20	2012-06-18	2012-06-14
M6J	200909	GLOBEX	2009-03-17	2009-09-14	2009-09-11
M6J	200912	GLOBEX	2009-06-16	2009-12-14	2009-12-11
M6J	201003	GLOBEX	2009-09-15	2010-03-15	2010-03-12
M6J	201006	GLOBEX	2009-12-15	2010-06-14	2010-06-10
M6J	201009	GLOBEX	2010-03-16	2010-09-13	2010-09-10
M6J	201109	GLOBEX	2011-03-15	2011-09-19	2011-09-16
M6J	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-16
M6S	200909	GLOBEX	2009-03-17	2009-09-14	2009-09-10
M6S	200912	GLOBEX	2009-06-16	2009-12-14	2009-12-09
M6S	201003	GLOBEX	2009-09-15	2010-03-15	2010-03-10
M6S	201006	GLOBEX	2009-12-15	2010-06-14	2010-06-10
M6S	201009	GLOBEX	2010-03-16	2010-09-13	2010-09-09
M6S	201106	GLOBEX	2010-12-14	2011-06-13	2011-06-10
AUD	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-09
AUD	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-09
AUD	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-10
AUD	201006	GLOBEX	2008-12-16	2010-06-14	2010-06-09
AUD	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-09
AUD	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-09
AUD	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
AUD	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
AUD	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-14
AUD	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
AUD	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
AUD	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
CAD	200909	GLOBEX	2008-03-19	2009-09-15	2009-09-09
CAD	200912	GLOBEX	2008-06-18	2009-12-15	2009-12-09
CAD	201003	GLOBEX	2008-09-17	2010-03-16	2010-03-10
CAD	201006	GLOBEX	2008-12-17	2010-06-15	2010-06-10
CAD	201009	GLOBEX	2009-03-18	2010-09-14	2010-09-09
CAD	201012	GLOBEX	2009-06-17	2010-12-14	2010-12-09
CAD	201103	GLOBEX	2009-09-16	2011-03-15	2011-03-10
CAD	201106	GLOBEX	2009-12-16	2011-06-14	2011-06-09
CAD	201109	GLOBEX	2010-03-17	2011-09-20	2011-09-15
CAD	201112	GLOBEX	2010-06-16	2011-12-20	2011-12-15
CAD	201203	GLOBEX	2010-09-15	2012-03-20	2012-03-15
CAD	201206	GLOBEX	2010-12-15	2012-06-19	2012-06-14
MCD	201109	GLOBEX	2011-03-16	2011-09-20	2011-09-15
MCD	201203	GLOBEX	2011-09-21	2012-03-20	2012-03-16
MCD	201206	GLOBEX	2011-12-21	2012-06-19	2012-06-14
EUR	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-09
EUR	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-09
EUR	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-10
EUR	201006	GLOBEX	2008-12-16	2010-06-14	2010-06-10
EUR	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-09
EUR	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-09
EUR	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
EUR	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
EUR	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
EUR	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
EUR	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
EUR	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
E7	200909	GLOBEX	2009-03-17	2009-09-14	2009-09-10
E7	200912	GLOBEX	2009-06-16	2009-12-14	2009-12-10
E7	201003	GLOBEX	2009-09-15	2010-03-15	2010-03-11
E7	201006	GLOBEX	2009-12-15	2010-06-14	2010-06-10
E7	201009	GLOBEX	2010-03-16	2010-09-13	2010-09-09
E7	201012	GLOBEX	2010-06-15	2010-12-13	2010-12-09
E7	201103	GLOBEX	2010-09-14	2011-03-14	2011-03-10
E7	201106	GLOBEX	2010-12-14	2011-06-13	2011-06-09
E7	201109	GLOBEX	2011-03-15	2011-09-19	2011-09-14
E7	201112	GLOBEX	2011-06-14	2011-12-19	2011-12-15
E7	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-15
E7	201206	GLOBEX	2011-12-20	2012-06-18	2012-06-14
GBP	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-10
GBP	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-09
GBP	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-10
GBP	201006	GLOBEX	2008-12-16	2010-06-14	2010-06-10
GBP	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-09
GBP	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-09
GBP	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
GBP	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
GBP	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-14
GBP	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
GBP	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
GBP	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
JPY	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-10
JPY	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-10
JPY	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-10
JPY	201006	GLOBEX	2008-12-16	2010-06-14	2010-06-10
JPY	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-09
JPY	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-09
JPY	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
JPY	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
JPY	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
JPY	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
JPY	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
JPY	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
J7	200909	GLOBEX	2009-03-17	2009-09-14	2009-09-09
J7	200912	GLOBEX	2009-06-16	2009-12-14	2009-12-09
J7	201003	GLOBEX	2009-09-15	2010-03-15	2010-03-09
J7	201006	GLOBEX	2009-12-15	2010-06-14	2010-06-09
J7	201012	GLOBEX	2010-06-15	2010-12-13	2010-12-10
J7	201106	GLOBEX	2010-12-14	2011-06-13	2011-06-03
J7	201109	GLOBEX	2011-03-15	2011-09-19	2011-09-15
J7	201112	GLOBEX	2011-06-14	2011-12-19	2011-12-14
J7	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-15
J7	201206	GLOBEX	2011-12-20	2012-06-18	2012-06-14
MJY	201109	GLOBEX	2011-03-15	2011-09-19	2011-09-15
MJY	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-15
MJY	201206	GLOBEX	2011-12-20	2012-06-18	2012-06-14
CHF	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-10
CHF	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-09
CHF	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-10
CHF	201006	GLOBEX	2008-12-16	2010-06-14	2010-06-10
CHF	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-09
CHF	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-09
CHF	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
CHF	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
CHF	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
CHF	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
CHF	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
CHF	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
MSF	201103	GLOBEX	2010-09-14	2011-03-14	2011-03-10
MSF	201112	GLOBEX	2011-06-14	2011-12-19	2011-12-15
MSF	201203	GLOBEX	2011-09-20	2012-03-19	2012-03-16
MXP	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-09
MXP	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-09
MXP	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-11
MXP	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-09
MXP	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-08
MXP	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-10
MXP	201103	GLOBEX	2009-08-31	2011-03-14	2011-03-09
MXP	201106	GLOBEX	2009-11-17	2011-06-13	2011-06-08
MXP	201109	GLOBEX	2010-02-16	2011-09-19	2011-09-14
MXP	201112	GLOBEX	2010-05-18	2011-12-19	2011-12-14
MXP	201203	GLOBEX	2010-08-17	2012-03-19	2012-03-15
MXP	201206	GLOBEX	2010-11-16	2012-06-18	2012-06-14
NZD	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-10
NZD	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-09
NZD	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-10
NZD	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-10
NZD	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-09
NZD	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-09
NZD	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
NZD	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
NZD	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-14
NZD	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
NZD	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
NZD	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
RUR	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-11
RUR	201103	GLOBEX	2009-08-31	2011-03-15	2011-03-02
RUR	201112	GLOBEX	2008-01-22	2011-12-15	2011-12-07
RUR	201203	GLOBEX	2008-01-22	2012-03-15	2012-01-27
NOK	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-10
NOK	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-10
NOK	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-10
NOK	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-10
NOK	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-09
NOK	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-09
NOK	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
NOK	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
NOK	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
SEK	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-10
SEK	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-10
SEK	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-10
SEK	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-10
SEK	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-09
SEK	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-09
SEK	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
SEK	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
SEK	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
AJY	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-09
AJY	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-09
AJY	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-10
AJY	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-09
AJY	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-09
AJY	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-09
AJY	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
AJY	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
AJY	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-14
EAD	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-09
EAD	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-09
EAD	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-10
EAD	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-09
EAD	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-09
EAD	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-09
EAD	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
EAD	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
EAD	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-14
PJY	200909	GLOBEX	2009-08-31	2009-09-14	2009-09-10
PJY	200912	GLOBEX	2009-08-31	2009-12-14	2009-12-10
PJY	201003	GLOBEX	2009-08-31	2010-03-15	2010-03-10
PJY	201006	GLOBEX	2009-08-31	2010-06-14	2010-06-10
PJY	201009	GLOBEX	2009-08-31	2010-09-13	2010-09-09
PJY	201012	GLOBEX	2009-08-31	2010-12-13	2010-12-09
PJY	201103	GLOBEX	2009-09-15	2011-03-14	2011-03-10
PJY	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
PJY	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
RY	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-02
RY	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-10
RY	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-11
RY	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-10
RY	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-08
RY	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
RY	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-15
RY	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
RY	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-15
RY	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
RP	200909	GLOBEX	2008-03-18	2009-09-14	2009-09-09
RP	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-10
RP	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-08
RP	201012	GLOBEX	2009-06-16	2010-12-13	2010-12-10
RP	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-09
RP	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-15
RP	201203	GLOBEX	2010-09-14	2012-03-19	2012-03-16
RP	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-14
RF	200912	GLOBEX	2008-06-17	2009-12-14	2009-12-11
RF	201003	GLOBEX	2008-09-16	2010-03-15	2010-03-11
RF	201006	GLOBEX	2008-12-16	2010-06-14	2010-06-09
RF	201009	GLOBEX	2009-03-17	2010-09-13	2010-09-09
RF	201106	GLOBEX	2009-12-15	2011-06-13	2011-06-08
RF	201109	GLOBEX	2010-03-16	2011-09-19	2011-09-14
RF	201112	GLOBEX	2010-06-15	2011-12-19	2011-12-14
RF	201206	GLOBEX	2010-12-14	2012-06-18	2012-06-15
HG	200909	NYMEX	2009-08-31	2009-09-28	2009-09-10
HG	200912	NYMEX	2009-08-31	2009-12-29	2009-11-25
HG	201003	NYMEX	2009-08-31	2010-03-29	2010-02-24
HG	201005	NYMEX	2009-08-31	2010-05-26	2010-04-28
HG	201007	NYMEX	2009-08-31	2010-07-28	2010-06-25
HG	201009	NYMEX	2009-08-31	2010-09-28	2010-08-30
HG	201012	NYMEX	2009-08-31	2010-12-29	2010-11-26
HG	201103	NYMEX	2009-08-31	2011-03-29	2011-02-24
HG	201105	NYMEX	2009-08-31	2011-05-26	2011-04-27
HG	201107	NYMEX	2009-07-31	2011-07-27	2011-06-28
HG	201109	NYMEX	2009-09-30	2011-09-28	2011-08-29
HG	201112	NYMEX	2009-12-31	2011-12-28	2011-11-28
HG	201203	NYMEX	2010-03-31	2012-03-28	2012-02-28
HG	201205	NYMEX	2010-05-28	2012-05-29	2012-04-26
HG	201207	NYMEX	2010-07-30	2012-07-27	2012-06-27
PL	200910	NYMEX	2008-07-30	2009-10-28	2009-09-25
PL	201001	NYMEX	2008-10-30	2010-01-27	2009-12-28
PL	201004	NYMEX	2009-01-29	2010-04-28	2010-03-26
PL	201007	NYMEX	2009-04-29	2010-07-28	2010-06-25
PL	201010	NYMEX	2009-07-30	2010-10-27	2010-09-27
PL	201101	NYMEX	2009-10-29	2011-01-27	2010-12-22
PL	201104	NYMEX	2010-01-28	2011-04-27	2011-03-28
PL	201107	NYMEX	2010-04-29	2011-07-27	2011-06-24
PL	201110	NYMEX	2010-07-29	2011-10-27	2011-09-27
PL	201201	NYMEX	2010-10-28	2012-01-27	2011-12-28
PL	201204	NYMEX	2011-01-28	2012-04-26	2012-03-28
PL	201207	NYMEX	2011-04-28	2012-07-27	2012-06-26
PA	200912	NYMEX	2008-09-29	2009-12-29	2009-11-24
PA	201003	NYMEX	2008-12-30	2010-03-29	2010-02-24
PA	201006	NYMEX	2009-03-30	2010-06-28	2010-05-26
PA	201009	NYMEX	2009-06-29	2010-09-28	2010-08-25
PA	201012	NYMEX	2009-09-29	2010-12-29	2010-11-26
PA	201103	NYMEX	2009-12-30	2011-03-29	2011-02-23
PA	201106	NYMEX	2010-03-30	2011-06-28	2011-05-26
PA	201109	NYMEX	2010-06-29	2011-09-28	2011-08-26
PA	201112	NYMEX	2010-09-29	2011-12-28	2011-11-25
PA	201203	NYMEX	2010-12-30	2012-03-28	2012-02-28
PA	201206	NYMEX	2011-03-30	2012-06-27	2012-05-25
GC	200910	NYMEX	2007-11-30	2009-10-28	2009-09-29
GC	200912	NYMEX	2004-12-31	2009-12-29	2009-11-25
GC	201002	NYMEX	2008-03-31	2010-02-24	2010-01-27
GC	201004	NYMEX	2008-05-30	2010-04-28	2010-03-29
GC	201006	NYMEX	2005-06-30	2010-06-28	2010-05-26
GC	201008	NYMEX	2008-09-30	2010-08-27	2010-07-30
GC	201010	NYMEX	2008-11-28	2010-10-27	2010-10-07
GC	201012	NYMEX	2005-12-30	2010-12-29	2010-11-26
GC	201102	NYMEX	2009-03-31	2011-02-24	2011-01-27
GC	201104	NYMEX	2009-05-29	2011-04-27	2011-03-29
GC	201106	NYMEX	2006-06-30	2011-06-28	2011-05-26
GC	201108	NYMEX	2009-09-30	2011-08-29	2011-07-28
GC	201110	NYMEX	2009-11-30	2011-10-27	2011-09-09
GC	201112	NYMEX	2006-12-29	2011-12-28	2011-11-28
GC	201202	NYMEX	2010-03-31	2012-02-27	2012-01-27
GC	201204	NYMEX	2010-05-28	2012-04-26	2012-03-28
GC	201206	NYMEX	2007-06-29	2012-06-27	2012-05-29
ZG	200910	NYSELIFFE	2007-11-30	2009-10-28	2009-09-17
ZG	200912	NYSELIFFE	2004-12-31	2009-12-29	2009-11-25
ZG	201002	NYSELIFFE	2008-03-31	2010-02-24	2010-01-27
ZG	201004	NYSELIFFE	2008-05-30	2010-04-28	2010-03-29
ZG	201006	NYSELIFFE	2005-06-30	2010-06-28	2010-05-26
ZG	201008	NYSELIFFE	2008-09-30	2010-08-27	2010-08-03
ZG	201010	NYSELIFFE	2008-11-28	2010-10-27	2010-09-08
ZG	201012	NYSELIFFE	2005-12-30	2010-12-29	2010-11-29
ZG	201102	NYSELIFFE	2009-03-31	2011-02-24	2011-01-26
ZG	201104	NYSELIFFE	2009-05-29	2011-04-27	2011-03-28
ZG	201106	NYSELIFFE	2006-06-30	2011-06-28	2011-05-26
ZG	201108	NYSELIFFE	2009-09-30	2011-08-29	2011-07-28
ZG	201110	NYSELIFFE	2009-11-30	2011-10-27	2011-09-15
ZG	201112	NYSELIFFE	2006-12-29	2011-12-28	2011-11-28
ZG	201202	NYSELIFFE	2010-03-31	2012-02-27	2012-01-27
ZG	201204	NYSELIFFE	2010-05-28	2012-04-26	2012-03-28
ZG	201206	NYSELIFFE	2007-06-29	2012-06-27	2012-05-29
YG	200910	NYSELIFFE	2007-11-30	2009-10-28	2009-09-23
YG	200912	NYSELIFFE	2004-12-31	2009-12-29	2009-11-25
YG	201002	NYSELIFFE	2008-03-31	2010-02-24	2010-01-27
YG	201004	NYSELIFFE	2008-05-30	2010-04-28	2010-03-29
YG	201006	NYSELIFFE	2005-06-30	2010-06-28	2010-05-26
YG	201008	NYSELIFFE	2008-09-30	2010-08-27	2010-08-30
YG	201010	NYSELIFFE	2008-11-28	2010-10-27	2010-09-09
YG	201012	NYSELIFFE	2005-12-30	2010-12-29	2010-11-24
YG	201102	NYSELIFFE	2009-03-31	2011-02-24	2011-01-26
YG	201104	NYSELIFFE	2009-05-29	2011-04-27	2011-03-28
YG	201106	NYSELIFFE	2006-06-30	2011-06-28	2011-05-26
YG	201108	NYSELIFFE	2009-09-30	2011-08-29	2011-07-29
YG	201110	NYSELIFFE	2009-11-30	2011-10-27	2011-09-19
YG	201112	NYSELIFFE	2006-12-29	2011-12-28	2011-11-25
YG	201202	NYSELIFFE	2010-03-31	2012-02-27	2012-01-26
YG	201204	NYSELIFFE	2010-05-28	2012-04-26	2012-03-27
YG	201206	NYSELIFFE	2007-06-29	2012-06-27	2012-05-25
MGC	201012	NYMEX	2010-09-13	2010-12-29	2010-11-24
MGC	201106	NYMEX	2010-09-13	2011-06-28	2011-05-26
MGC	201108	NYMEX	2010-09-13	2011-08-29	2011-07-27
MGC	201112	NYMEX	2010-09-13	2011-12-28	2011-11-28
MGC	201202	NYMEX	2010-09-13	2012-02-27	2012-01-26
MGC	201204	NYMEX	2010-09-13	2012-04-26	2012-03-27
MGC	201206	NYMEX	2010-09-13	2012-06-27	2012-05-25
SI	200909	NYMEX	2007-10-31	2009-09-28	2009-09-02
SI	200912	NYMEX	2004-12-30	2009-12-29	2009-12-03
SI	201001	NYMEX	2008-02-29	2010-01-27	2009-12-31
SI	201003	NYMEX	2008-04-30	2010-03-29	2010-02-24
SI	201005	NYMEX	2008-06-30	2010-05-26	2010-04-28
SI	201007	NYMEX	2005-07-29	2010-07-28	2010-06-28
SI	201009	NYMEX	2008-10-31	2010-09-28	2010-08-26
SI	201012	NYMEX	2005-12-30	2010-12-29	2010-11-30
SI	201101	NYMEX	2009-02-27	2011-01-27	2011-01-12
SI	201103	NYMEX	2009-04-30	2011-03-29	2011-02-24
SI	201105	NYMEX	2009-06-30	2011-05-26	2011-04-27
SI	201107	NYMEX	2006-07-31	2011-07-27	2011-06-28
SI	201109	NYMEX	2009-10-30	2011-09-28	2011-08-29
SI	201112	NYMEX	2006-12-29	2011-12-28	2011-12-07
SI	201201	NYMEX	2010-02-26	2012-01-27	2012-01-03
SI	201203	NYMEX	2010-04-30	2012-03-28	2012-02-27
SI	201205	NYMEX	2010-06-30	2012-05-29	2012-04-26
SI	201207	NYMEX	2007-07-31	2012-07-27	2012-06-27
ZI	200909	NYSELIFFE	2007-10-31	2009-09-28	2009-09-02
ZI	200912	NYSELIFFE	2004-12-30	2009-12-29	2009-12-03
ZI	201001	NYSELIFFE	2008-02-29	2010-01-27	2009-12-31
ZI	201003	NYSELIFFE	2008-04-30	2010-03-29	2010-02-24
ZI	201005	NYSELIFFE	2008-06-30	2010-05-26	2010-04-28
ZI	201007	NYSELIFFE	2005-07-29	2010-07-28	2010-06-28
ZI	201009	NYSELIFFE	2008-10-31	2010-09-28	2010-08-26
ZI	201012	NYSELIFFE	2005-12-30	2010-12-29	2010-11-30
ZI	201101	NYSELIFFE	2009-02-27	2011-01-27	2011-01-12
ZI	201103	NYSELIFFE	2009-04-30	2011-03-29	2011-02-25
ZI	201105	NYSELIFFE	2009-06-30	2011-05-26	2011-04-27
ZI	201107	NYSELIFFE	2006-07-31	2011-07-27	2011-06-28
ZI	201109	NYSELIFFE	2009-10-30	2011-09-28	2011-08-24
ZI	201112	NYSELIFFE	2006-12-29	2011-12-28	2011-12-07
ZI	201201	NYSELIFFE	2010-02-26	2012-01-27	2012-01-03
ZI	201203	NYSELIFFE	2010-04-30	2012-03-28	2012-02-27
ZI	201205	NYSELIFFE	2010-06-30	2012-05-29	2012-04-26
YI	200909	NYSELIFFE	2007-10-31	2009-09-28	2009-09-02
YI	200912	NYSELIFFE	2004-12-30	2009-12-29	2009-12-03
YI	201001	NYSELIFFE	2008-02-29	2010-01-27	2009-12-31
YI	201003	NYSELIFFE	2008-04-30	2010-03-29	2010-02-24
YI	201005	NYSELIFFE	2008-06-30	2010-05-26	2010-04-28
YI	201007	NYSELIFFE	2005-07-29	2010-07-28	2010-06-28
YI	201009	NYSELIFFE	2008-10-31	2010-09-28	2010-08-26
YI	201012	NYSELIFFE	2005-12-30	2010-12-29	2010-11-29
YI	201101	NYSELIFFE	2009-02-27	2011-01-27	2011-01-12
YI	201103	NYSELIFFE	2009-04-30	2011-03-29	2011-02-24
YI	201105	NYSELIFFE	2009-06-30	2011-05-26	2011-04-27
YI	201107	NYSELIFFE	2006-07-31	2011-07-27	2011-06-28
YI	201109	NYSELIFFE	2009-10-30	2011-09-28	2011-08-29
YI	201112	NYSELIFFE	2006-12-29	2011-12-28	2011-12-01
YI	201201	NYSELIFFE	2010-02-26	2012-01-27	2012-01-03
YI	201203	NYSELIFFE	2010-04-30	2012-03-28	2012-02-27
YI	201205	NYSELIFFE	2010-06-30	2012-05-29	2012-04-26
YI	201207	NYSELIFFE	2007-07-31	2012-07-27	2012-06-26
ZC	200909	ECBOT	2009-08-31	2009-09-14	2009-09-09
ZC	200912	ECBOT	2009-08-31	2009-12-14	2009-11-24
ZC	201003	ECBOT	2009-08-31	2010-03-12	2010-02-22
ZC	201005	ECBOT	2009-08-31	2010-05-14	2010-04-19
ZC	201007	ECBOT	2009-08-31	2010-07-14	2010-06-28
ZC	201009	ECBOT	2009-08-31	2010-09-14	2010-08-17
ZC	201012	ECBOT	2009-08-31	2010-12-14	2010-11-26
ZC	201103	ECBOT	2009-08-31	2011-03-14	2011-02-18
ZC	201105	ECBOT	2009-08-31	2011-05-13	2011-04-18
ZC	201107	ECBOT	2008-07-10	2011-07-14	2011-06-27
ZC	201109	ECBOT	2009-06-08	2011-09-14	2011-07-25
ZC	201112	ECBOT	2008-07-10	2011-12-14	2011-11-22
ZC	201203	ECBOT	2009-12-14	2012-03-14	2012-02-22
ZC	201205	ECBOT	2009-12-14	2012-05-14	2012-04-18
